price_paid,deed_date
480000,2019-06-26
188000,2002-07-08
91500,1997-08-15
237000,2003-09-01
154000,2001-04-06
140000,2002-01-31
710000,2023-03-01
382000,2014-05-30
239995,2005-06-28
241000,2013-08-23
510000,2017-10-06
390000,2015-03-23
295000,2015-01-14
94995,1996-09-13
118995,1999-02-05
242500,2006-07-13
230000,2004-04-26
173000,2002-01-28
65000,1996-03-22
590000,2021-08-05
299995,2007-04-27
287000,2013-03-28
515000,2022-02-25
450000,2019-12-19
525000,2018-12-17
275000,2011-10-07
650000,2023-01-17
250000,2009-09-24
209995,2003-10-30
142500,2001-05-21
317000,2013-12-16
264000,2006-01-04
278000,2010-05-24
450000,2019-10-21
245000,2009-02-26
140000,2000-09-22
110000,1998-09-18
225000,2004-03-05
82500,1997-12-05
250000,2003-07-18
390000,2014-07-01
103000,1997-02-28
250000,2011-09-30
60000,1997-03-21
465000,2019-08-02
250000,2010-01-29
115000,2000-01-18
60000,1995-10-11
162500,2002-06-14
663000,2023-06-09
325000,2014-04-30
377500,2018-12-14
212500,2005-05-19
522000,2022-01-07
207500,2004-07-30
257000,2006-02-19
82000,1997-05-30
440000,2020-12-23
565000,2021-06-28
395000,2014-08-04
570000,2023-02-02
247000,2006-05-12
226000,2003-02-25
220000,2009-08-28
224000,2005-03-02
123500,2000-03-31
88800,1998-07-03
232000,2006-03-10
197000,2002-10-11
78500,1997-09-19
120600,2000-12-20
241000,2006-10-12
200000,2003-09-10
67000,1996-03-28
337500,2007-03-30
250000,2007-03-29
342500,2007-07-09
221000,2021-11-11
221000,2008-02-08
213000,2003-01-20
530000,2021-09-10
90500,1999-05-28
220000,2005-06-07
296000,2014-01-09
250000,2011-12-09
500000,2019-03-06
340000,2014-12-19
127500,2001-07-13
270000,2014-10-20
333000,2013-11-28
158000,2002-02-22
220000,2011-06-10
420000,2019-06-10
187500,2004-08-09
120000,2000-01-31
59000,1996-05-24
287500,2008-06-24
128000,2000-04-14
645000,2021-02-05
380000,2016-08-04
195000,2005-12-14
435000,2017-09-07
244000,2012-01-30
133000,2001-04-27
109000,1999-07-16
425000,2016-03-04
225000,2006-04-13
100000,2001-05-24
305000,2012-06-08
190000,2004-07-22
265000,2007-08-28
130000,2001-04-20
91500,1997-08-15
210000,2003-12-15
217500,2004-08-27
69500,1996-03-15
335000,2014-11-28
225000,2005-08-19
268000,2013-07-05
460000,2016-11-17
201515,2006-03-10
105000,1999-07-30
44000,1996-07-31
280000,2016-02-16
175000,2010-01-08
43000,1996-11-07
382500,2017-03-10
47995,1998-12-23
42250,1998-08-25
175000,2010-04-20
85000,1999-03-05
175000,2003-03-03
415000,2017-06-06
207000,2005-09-30
84000,1998-12-18
60000,1995-04-13
325000,2019-10-01
125000,2002-05-31
296000,2014-08-28
85000,1999-05-21
227000,2013-03-11
185000,2003-07-07
360000,2018-06-28
186000,2008-02-08
215000,2004-07-16
320000,2004-04-16
80000,1997-04-08
462000,2017-09-01
406000,2019-01-31
520000,2016-11-04
170000,2002-05-23
239500,2011-11-10
195000,2005-11-04
190000,2003-08-22
385000,2020-08-28
164000,2002-06-21
248000,2007-03-23
247500,2008-06-06
440000,2018-01-30
238500,2011-05-27
210000,2005-11-03
200000,2003-12-17
420000,2020-12-17
240000,2007-08-31
55000,1995-10-31
179000,2004-09-30
400000,2015-09-11
127500,2001-02-16
86000,1999-12-14
400000,2021-04-01
218000,2006-02-17
69000,1995-05-31
148500,2002-05-01
235000,2010-01-27
229995,2006-05-30
112000,2000-07-07
319328,2021-06-30
235000,2006-02-09
427000,2020-02-14
250000,2013-03-08
425000,2019-05-31
250000,2012-12-17
209950,2010-05-06
242500,2006-12-21
89295,1999-07-19
69000,1996-12-03
500000,2022-08-12
245000,2008-07-04
185000,2007-10-10
80838,1996-11-13
235995,2004-02-06
420000,2019-11-14
360000,2016-04-21
195000,2006-05-05
154000,2002-04-12
85675,1998-03-27
40000,1998-11-23
476000,2022-01-10
210000,2004-12-10
652500,2022-10-18
135000,2001-06-25
66500,1995-09-25
204000,2006-02-24
202500,2004-02-19
116000,2000-09-08
242500,2007-05-30
190000,2002-09-18
110525,2001-02-12
60000,1999-04-16
58000,1996-07-31
460000,2018-12-14
320000,2014-09-18
249000,2006-10-13
86000,1999-07-22
385000,2014-12-12
205000,2002-11-01
66000,1995-12-11
510000,2021-06-30
250000,2007-12-14
154000,2001-12-14
91000,1999-10-29
245000,2007-08-14
185000,2003-11-21
81500,1997-10-24
108500,1999-10-01
175000,2005-10-21
225000,2003-10-01
191000,2002-05-14
340000,2014-05-30
126500,2000-06-30
220000,2005-11-24
218000,2006-07-28
405000,2020-09-11
490000,2021-03-24
590000,2022-09-09
590000,2022-05-27
117500,2000-11-10
217000,2012-10-02
362500,2015-09-21
236000,2011-09-06
64500,1997-01-06
125000,2000-08-04
62500,1995-04-28
500000,2017-07-14
235000,2007-04-16
200000,2003-02-18
112000,2000-11-24
480000,2017-09-15
250000,2005-05-31
207000,2003-03-21
159000,2002-06-25
515000,2023-08-04
190000,2003-01-27
200000,2009-12-18
250000,2009-11-16
174995,2002-08-30
86500,1999-08-26
517000,2020-03-16
138995,2000-06-23
69000,1996-06-28
400000,2018-12-20
65000,1996-11-04
562000,2022-10-25
120000,2001-01-15
59000,1997-11-28
226000,2006-06-16
198000,2003-08-15
112000,2000-06-23
275000,2008-10-10
169000,2007-01-22
215000,2006-12-19
233000,2007-12-04
293000,2015-05-06
180000,2008-07-25
370000,2019-12-06
120000,2014-02-03
400000,2022-01-14
207000,2009-12-09
82000,2002-11-11
196000,2005-08-15
380000,2017-02-17
194000,2010-06-14
300000,2017-09-28
186000,2003-10-06
225000,2007-02-08
410000,2022-02-21
184000,2007-06-25
164000,2004-08-23
150000,2003-08-08
63000,1997-10-24
279000,2011-04-07
85000,2001-06-11
184000,2008-06-30
102000,2002-05-27
127000,2004-04-26
297500,2020-06-12
132000,2004-05-10
245000,2010-03-26
250000,2008-04-04
210000,2008-01-18
51240,2000-01-31
425000,2023-08-31
427000,2022-11-11
112000,2002-11-18
200000,2006-05-12
55000,2000-01-10
55000,2000-09-25
202000,2009-07-07
52440,2000-01-14
214000,2008-09-01
240000,2008-07-11
295000,2005-11-21
110000,1998-06-19
321000,2015-01-14
70000,1999-02-12
330000,2009-03-06
280000,2003-05-30
75000,1995-08-25
200000,2008-04-07
210000,1999-01-25
165000,2002-10-18
85000,1996-06-05
215000,2001-12-14
148299,1998-10-19
206000,2007-09-05
73000,1999-07-30
200000,2002-02-26
125000,2001-12-20
220000,2002-08-09
120000,2000-11-10
250000,2010-11-05
148000,2007-01-03
40000,2000-08-18
222500,2010-04-26
196000,2003-09-30
100000,2000-01-13
63000,1998-08-10
385000,2010-02-05
126500,2003-06-06
50000,2001-07-31
89000,1999-09-27
70000,1999-06-24
1510000,2022-05-25
166000,2005-11-17
250000,2007-11-14
260000,2009-08-26
70000,2003-03-20
55000,1998-02-23
40000,1995-05-25
98000,2003-03-31
32500,1998-03-31
105000,2004-06-24
490000,2021-03-09
87000,1997-11-28
250000,2008-02-13
184500,2002-10-03
86500,1997-05-23
83000,1997-04-09
183995,2001-08-31
93500,1997-07-01
246500,2006-06-29
210000,2003-11-28
210000,2006-05-12
160000,2006-06-22
331000,2007-08-06
245000,2005-03-21
182000,2001-06-21
169000,2000-08-18
349995,2015-11-13
135000,2001-07-27
105000,2001-11-19
78000,1997-06-27
68000,1996-06-07
545000,2022-09-12
300000,2007-10-29
136000,2001-03-23
360000,2015-11-06
215000,2005-04-19
175000,2002-09-29
100000,1999-09-10
250000,2004-08-16
325000,2011-12-07
795000,2022-01-06
270000,2005-03-16
505000,2019-10-21
430000,2020-03-23
250000,2003-10-23
221000,2004-09-28
94000,1996-10-25
99995,1997-07-31
452500,2018-08-16
422500,2015-08-11
292500,2012-01-12
475000,2017-04-13
290000,2012-09-07
290000,2008-07-23
295000,2009-08-28
230000,2003-09-19
165000,2001-06-28
80000,1997-09-29
545000,2023-07-25
290000,2007-11-29
125000,1999-11-12
147000,2000-10-16
210000,2003-10-10
280000,2007-09-21
114000,1999-11-26
491000,2016-05-13
565000,2015-02-23
93000,1997-02-17
380000,2016-03-18
325000,2012-09-03
96000,1997-08-29
550000,2018-10-25
389995,2014-03-21
270000,2004-10-29
84000,1997-01-24
93000,1997-03-02
470000,2023-07-21
278000,2006-09-07
280000,2007-04-12
156000,2001-01-09
89995,1996-11-04
235000,2003-07-09
132995,2000-06-23
110500,1998-07-29
322500,2008-09-01
170000,2001-07-20
483000,2020-01-30
285000,2007-04-05
156500,2001-06-27
500000,2017-04-28
290000,2011-09-30
145000,2000-08-18
460000,2016-11-29
295000,2008-01-07
550000,2021-06-28
289995,2007-08-29
85000,1995-04-28
84000,1995-05-19
230000,2003-06-30
151000,2001-08-10
602000,2019-05-16
219995,2002-09-02
208000,2003-08-29
73000,1996-04-03
197000,2003-09-26
146500,2000-11-24
81500,1996-05-03
470000,2021-05-04
250000,2011-02-01
99000,1997-10-31
220000,2002-11-25
87500,1996-11-27
450000,2015-12-17
225000,2004-12-03
145000,2000-09-29
172000,2001-11-02
122500,1998-09-04
575000,2023-04-17
483000,2017-04-24
540000,2023-07-28
430000,2016-12-19
106500,1999-03-10
400000,2018-11-02
233000,2006-06-28
295000,2007-10-30
505000,2021-01-20
555000,2023-03-10
89995,1997-08-04
302500,2008-01-07
475000,2020-04-02
250000,2003-01-06
108750,1997-07-30
273000,2006-05-03
132500,1999-10-29
625000,2023-02-15
337500,2013-11-20
212000,2009-08-19
183000,2002-08-02
75000,1996-09-20
405000,2014-06-10
103000,1997-07-31
228000,2003-05-12
72000,1996-08-06
155000,2000-10-06
455000,2019-03-01
440000,2015-03-27
77000,1995-03-28
263000,2007-03-14
73500,1996-01-09
585500,2021-06-18
370000,2013-08-23
378200,2014-08-01
184995,2002-04-30
60000,1995-07-31
230000,2003-12-17
285000,2012-11-30
167000,2001-08-31
92000,1996-12-20
377000,2014-09-03
510000,2016-10-21
344995,2013-07-19
349995,2013-07-12
344995,2013-07-11
344995,2013-07-31
535000,2020-07-06
349995,2013-07-12
347500,2013-06-20
349995,2013-07-19
535000,2018-05-04
344995,2013-07-05
468000,2021-09-17
445000,2016-10-06
274995,2013-07-04
465000,2019-09-20
279995,2013-07-11
279995,2013-07-04
450000,2020-08-11
279995,2013-07-11
545000,2022-12-21
455000,2017-05-12
274995,2013-07-22
274995,2013-07-12
274995,2013-07-31
274995,2013-10-11
289995,2013-07-31
344995,2013-07-11
344995,2013-07-12
550000,2021-06-29
515000,2016-06-16
295000,2011-10-24
225000,2011-02-23
210000,2002-09-02
174995,2001-12-13
440000,2019-03-15
250000,2013-08-20
315000,2010-12-08
78000,1997-10-13
455000,2014-12-15
259000,2005-11-28
190000,2003-12-10
580000,2021-01-08
88000,1997-10-24
285950,2006-09-15
245000,2002-10-18
550000,2020-12-11
310000,2010-09-15
190000,2008-09-02
95000,1996-01-11
410000,2015-10-14
250000,2004-08-27
192995,2002-01-08
335000,2014-08-14
287000,2010-03-26
246500,2005-09-30
490000,2017-02-27
120995,1999-01-15
114500,1997-11-17
460000,2016-05-03
280000,2007-10-08
450000,2017-12-08
279995,2006-12-01
84000,1997-09-12
143000,1999-11-26
115800,1998-03-27
142000,1999-11-11
530000,2016-06-06
306000,2007-05-04
238000,2003-03-31
520000,2021-03-08
155000,2001-08-16
104000,1998-05-06
154500,2001-07-31
300000,2012-09-28
290000,2006-08-21
388000,2014-04-16
250000,2007-07-18
200000,2004-08-13
625000,2021-05-04
500000,2021-09-30
310000,2007-11-27
312000,2011-07-21
186000,2001-06-28
126973,2005-07-08
226000,2003-08-12
87995,1996-11-15
295000,2009-04-24
200000,2008-10-16
234000,2004-02-27
240000,2003-11-04
165000,2001-02-16
101500,1999-04-30
740000,2020-08-19
113000,1999-06-30
73000,1995-08-15
243000,2009-10-14
420000,2015-05-22
565000,2018-07-31
350000,2016-06-03
475000,2014-12-10
330000,2010-10-21
235000,2009-06-22
105000,1999-06-17
445000,2014-01-10
494225,2020-06-26
430000,2020-06-12
200000,2004-09-11
225995,2003-11-25
490000,2018-08-06
229995,2004-03-08
450000,2017-03-27
290000,2010-06-25
505000,2017-09-18
480000,2019-05-13
250000,2006-11-20
445000,2019-09-19
73000,1995-06-23
250000,2011-03-24
575000,2021-05-28
245000,2003-06-24
250000,2009-05-08
660000,2021-06-29
272000,2004-09-30
81500,1996-11-11
576000,2021-06-23
190000,2014-04-03
242500,2009-04-03
85000,1995-09-21
715000,2022-08-22
255000,2006-02-27
223000,2003-03-27
117000,1998-10-30
250000,2010-01-18
230000,2005-12-16
258000,2004-10-04
393000,2014-10-17
89000,1998-02-20
40000,1995-01-03
250000,2011-10-17
270000,2012-04-23
297500,2013-05-01
74500,1995-08-31
325000,2008-08-06
166000,1998-12-11
620000,2018-11-15
385000,2008-04-04
640000,2021-01-29
32700,1995-10-20
430000,2011-02-21
300000,2018-10-22
435000,2012-12-04
107000,1995-12-20
395000,2006-07-04
139995,1998-05-15
690000,2017-05-03
410000,2003-12-19
245000,1999-12-17
450001,2007-04-05
160000,1999-02-12
840000,2023-02-09
217000,2001-05-01
289000,2002-02-28
174000,1998-09-18
140000,1997-08-08
87050,1996-12-23
344500,2009-10-27
327500,2012-09-06
575000,2020-06-30
278000,2004-12-03
100000,1997-05-16
240000,2002-10-25
157000,2001-07-20
250000,2012-03-23
596525,2021-06-24
349995,2013-08-05
70000,2000-08-31
80000,1997-03-27
555000,2020-10-23
83000,1995-12-05
250000,2004-08-09
280000,2007-01-26
270000,2002-05-30
230000,2002-10-25
90000,1997-02-14
250000,2016-01-16
250000,2005-12-16
243000,2004-09-02
153000,2000-07-21
520000,2021-12-02
280000,2010-02-12
112500,2000-05-15
93000,1997-04-10
145000,1998-04-17
720000,2021-06-16
680000,2021-06-29
650000,2021-11-30
415000,2006-09-18
330000,2004-08-16
465000,2013-11-13
423000,2010-09-28
290000,2002-07-22
101000,1995-11-02
465000,2014-03-24
708179,2017-05-10
440000,2011-06-22
565000,2015-11-05
358000,2003-06-17
213995,2000-01-21
87000,1995-11-28
275000,2007-03-05
60000,1999-12-23
250000,2006-07-13
562500,2018-02-09
170000,1998-06-05
69710,2000-09-28
90000,1995-09-07
320000,2022-04-01
299995,2011-01-07
315000,2007-10-23
74000,1995-06-29
155000,2001-08-17
683000,2023-03-30
266000,2006-05-26
228000,2002-08-22
230000,2003-02-17
105000,1998-10-05
179000,2002-01-30
133500,2000-06-16
529000,2018-02-16
260000,2005-04-25
517500,2018-05-10
245000,2003-01-24
625000,2022-04-21
290000,2010-10-27
305000,2013-10-11
380000,2019-08-13
270000,2012-05-18
440000,2014-11-24
215000,2004-07-05
615000,2021-06-14
350000,2014-09-26
715000,2022-07-01
480000,2015-03-27
274000,2008-03-26
270000,2010-12-15
250000,2004-07-20
128000,1999-06-04
425000,2015-09-28
234000,2003-10-24
165000,2000-11-28
521000,2020-02-28
149995,2000-05-10
59995,1995-10-31
91000,1996-08-05
605000,2020-07-31
405000,2015-05-01
200000,2002-06-14
550000,2021-09-30
334500,2003-08-21
575500,2021-09-27
214995,2002-08-29
125000,2000-05-26
87000,1996-04-12
118000,1996-08-28
245000,2003-01-24
83000,2002-07-12
180000,2001-04-06
338000,2008-06-26
70000,1995-12-15
540262,2018-07-18
263250,2012-04-02
137000,2000-01-14
308000,2005-07-11
250000,2005-10-03
500000,2018-05-25
228000,2003-09-10
310000,2002-09-27
207000,1999-12-16
535000,2021-03-18
308000,2012-09-14
418500,2015-11-27
550000,2015-11-27
325000,2014-03-12
225000,2003-08-28
204250,2003-10-01
215000,2006-02-28
715000,2022-07-21
632500,2022-08-05
280000,2010-10-04
280000,2004-09-16
206000,2001-09-28
319995,2006-12-14
167000,2001-12-07
592000,2019-01-03
249995,2003-11-07
630000,2022-04-21
255000,2008-05-09
81000,1995-09-21
300000,2013-12-20
555000,2017-12-12
250000,2004-07-27
114500,1997-06-27
248500,2009-08-05
80000,1995-09-15
673000,2023-01-12
250000,2010-05-28
245000,2009-04-09
175000,2001-12-14
240000,2002-10-18
450000,2019-11-26
138000,2000-01-14
195000,2002-07-30
295000,2012-11-12
260000,2012-07-24
730000,2022-03-03
160000,1998-05-28
121000,1999-06-04
595000,2017-05-26
320000,2013-03-22
465000,2015-04-09
250000,2004-08-16
110500,1998-06-30
90000,1995-07-21
234500,2003-01-31
125000,2001-06-29
377500,2011-09-30
87250,1995-10-27
555000,2018-08-01
325000,2011-08-24
114500,1999-05-21
437500,2018-06-28
90000,1997-06-27
239495,2003-08-01
119000,1999-08-24
385000,2016-04-29
410000,2014-06-13
225000,2005-06-17
135000,1999-02-26
134000,1999-01-20
220000,2005-10-05
275000,2009-10-02
545000,2021-02-24
116000,1998-11-27
219995,2002-09-25
405000,2014-11-25
590000,2021-02-25
304000,2009-11-06
249995,2006-03-30
218000,2002-09-12
305000,2008-08-08
95000,1998-03-27
357000,2014-05-27
174000,2001-11-21
150000,2000-05-05
130000,2000-06-21
104995,1997-05-23
365000,2013-03-22
420000,2016-01-29
76000,1995-08-11
169000,2002-04-25
79000,1995-10-02
310000,2011-07-21
220000,2005-08-02
173000,2001-09-28
66000,1995-10-31
435000,2015-04-17
279995,2006-08-25
265000,2007-03-30
250000,2009-10-23
116000,1999-03-11
455000,2018-08-29
250500,2011-03-22
460000,2018-02-02
240000,2009-11-30
225000,2003-09-15
207000,2002-10-25
64500,1996-03-08
519000,2017-09-06
147000,1999-07-30
250000,2012-03-02
145000,2000-06-23
107000,1998-05-29
115000,1999-06-30
85500,1996-12-12
123500,1997-03-27
621000,2021-06-29
395000,2015-05-29
128500,1999-09-24
244000,2005-01-11
124995,1999-06-15
83750,1995-07-31
387000,2015-03-06
545000,2017-10-16
272000,2010-04-06
250000,2012-01-20
530000,2017-02-07
169995,2000-07-21
385000,2014-08-27
240000,2006-08-31
575000,2022-04-08
325000,2014-05-07
187000,2009-08-11
309000,2010-07-21
249995,2004-08-20
577500,2020-10-08
95500,1995-01-06
250000,2007-09-17
426000,2016-07-19
150000,2000-11-06
377000,2014-08-08
120000,1998-09-01
250000,2003-12-22
280000,2011-10-21
250000,2006-06-16
330000,2007-09-05
415000,2015-07-31
285000,2011-03-04
143000,2003-05-02
225000,2004-05-12
132000,1999-07-06
450000,2015-09-30
199000,2001-11-30
83000,1996-04-26
475000,2022-05-12
250000,2010-02-05
120000,1998-11-20
179000,2001-05-24
86000,1996-03-25
280000,2010-09-30
233000,2008-08-19
81500,1996-08-30
285000,2009-07-10
420000,2018-09-28
415000,2015-08-28
90000,1998-01-30
405000,2015-10-28
465000,2019-12-09
360000,2013-11-18
110000,2003-02-28
112500,1995-09-22
465000,2016-10-28
270000,2005-05-27
256000,2004-09-30
136000,1999-09-24
250000,2009-09-04
130000,2001-03-16
670000,2022-03-04
260000,2006-11-24
320000,2007-11-16
115000,1997-07-18
418000,2016-04-18
360000,2012-08-21
235000,2008-08-18
240000,2007-04-26
420000,2016-02-10
325000,2007-11-14
130000,1998-12-18
249000,2004-01-05
455000,2016-12-01
270000,2011-09-22
300000,2007-09-03
185000,2006-07-26
167000,2001-01-26
420000,2020-09-11
370000,2017-06-23
250000,2010-09-06
166000,2001-04-12
134000,2001-07-31
240000,2012-06-11
205000,2003-11-28
166000,2001-03-16
370000,2018-01-26
182000,2003-05-23
136000,2001-07-31
263500,2011-10-07
245000,2006-05-11
187500,2005-09-30
169000,2001-02-14
172000,2001-02-22
370000,2020-03-16
270000,2014-09-08
124000,2000-12-21
210000,2006-05-12
122000,2000-12-21
325000,2015-10-20
215000,2006-05-31
124000,2001-01-31
375000,2018-12-14
